c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49;c50;c51;c52;c53;c54;c55;c56;c57;c58;c59;c60;c61;c62;c63;c64;c65;c66;c67;c68;c69;c70;c71;c72;c73;c74;c75;c76;c77;c78;c79;c80;c81;c82;c83;c84;c85;c86;c87;c88;c89;c90;c91;c92;c93;c94;c95;c96;c97;c98;c99;c100;c101;c102;c103;c104;c105;c106;c107;c108;c109;c110;c111;c112;c113
3.1795;3.055;2.8036;2.1979;4.1108;2.7126;3.1723;2.8539;2.9832;2.1931;1.9154;2.8706;5.1954;2.2362;2.1476;3.4405;5.1499;2.3367;1.9656;5.1811;5.1499;1.3815;2.5379;1.9872;3.4189;2.2577;5.1954;5.1499;5.2361;5.1499;2.6408;5.1811;3.4405;3.1723;2.636;2.8539;1.9154;1.9656;2.1332;1.7119;1.4222;-0.7973;-0.5124;0.2107;2.8706;2.1979;2.1476;2.8347;0.8619;-1.7119;-0.0215;0.1891;3.8379;7.7117;4.2904;3,6248;4.3167;4.4269;2.5857;4.6328;2.6121;2.8036;2.411;2.5522;2.5762;1.5682;3.2058;0.893;3.5769;5.4013;6.5601;4.64;4.7716;3.4237;3.4333;4.458;5.2481;4.7118;7.8985;5.872999999999999;7.3143;5.691;7.3478;6.7181;-0.3657;4.5029;1.3773;1.1271;1.3551;1.2576;0.6261;1.4461;1.3234;1.5113;1.9321;5.9017;7.2185;6.6032;6.6607;6.268;5.2912;4.8507;3.9504;6.6391;6.0861;6.2058;6.3303;7.117999999999999;6.2848;8.6407;8.4683;5.9161;6.2177
2.9066;2.9784;2.7653;2.1356;4.1348;2.8108;3.2609;2.6863;2.9832;2.1931;1.8771;2.7725;5.2146;2.2362;2.1476;3.4668;5.1332;2.3248;1.9585;5.1858;5.205;1.4126;2.5762;1.9585;3.3303;2.32;5.2146;5.1332;5.2481;5.205;2.6001;5.1858;3.4668;3.1556;2.6169;2.6863;1.8771;1.9585;2.1213;1.7382;1.4054;-0.7949;-0.5602;0.2562;2.7725;2.1356;2.1476;2.3607;0.7039;-1.0439;1.1612;0.3017;3.8642;7.9559;4.276;3,7876;4.3503;4.3742;2.9281;4.5921;2.4493;2.7485;2.4445;2.6336;2.6001;1.5371;3.1125;1.1229;3.6536;5.4181;5.9496;4.6232;4.695;3.2705;3.5793;4.5011;5.2385;4.64;8.0565;6.0837;7.0557;5.9592;7.343;6.9001;-0.33399999999999996;4.5161;1.3683;1.1127;1.2899;1.2791;0.6003;1.4383;1.3671;1.5796;1.9525;5.9113;7.1754;6.6487;6.5577;6.687;5.2457;5.1475;3.8762;6.6822;6.0549;6.1603;6.3207;7.0294;6.1962;8.7317;8.5617;5.8897;6.3159
2.2146;2.9712;2.7222;2.0446;4.1922;2.7414;3.2609;2.7126;3.0119;2.2625;1.8316;2.7342;5.2361;2.2505;2.1189;3.5051;5.0757;2.1763;1.9561;5.1643;5.2433;1.391;2.5833;2.0159;3.3519;2.3774;5.2361;5.0757;5.2409;5.2433;2.5953;5.1643;3.5051;3.158;2.7605;2.7126;1.8316;1.9561;2.0997;1.7573;1.4078;-0.7326;-0.5722;0.2682;2.7342;2.0446;2.1189;2.2027;1.1205;-0.6249;2.5474;0.3304;4.0031;7.7644;4.1875;3,7062;4.367;4.1731;3.5267;4.5777;2.3607;2.7246;2.5043;2.648;2.7342;1.4988;2.9928;1.3527;3.6943;5.4755;5.1667;4.6639;4.6256;3.3064;3.7996;4.5586;5.1451;4.5849;8.1834;6.2944;6.7493;6.2752;7.3574;7.0318;-0.2257;4.5442;1.3719;1.136;1.3575;1.2713;0.501;1.4222;1.3467;1.5616;1.9836;6.0023;7.1204;6.6822;6.5098;7.082000000000001;5.1667;5.3127;4.118;6.7038;6.0023;6.1818;6.2944;6.9576;6.1699;8.4659;8.6981;5.8754;6.3398
1.1756;2.9401;2.7031;2.1907;4.1803;2.648;3.2058;2.7892;3.0119;2.2625;1.8794;2.6552;5.2026;2.2505;2.0494;3.5147;5.1164;2.0231;1.9489;5.1763;5.2577;1.3958;2.5786;2.0159;3.3615;2.3415;5.2026;5.1164;5.2385;5.2577;2.6169;5.1763;3.5147;3.1196;2.8706;2.7892;1.8794;1.9489;2.1165;1.743;1.4102;-0.6177;-0.5986;0.2945;2.6552;2.1907;2.0494;2.2458;1.7573;-0.4932;3.4477;0.2466;4.1324;7.3646;4.0773;3,4333;4.3934;4.1779;4.5107;4.6088;2.2841;2.715;2.5091;2.5809;2.5953;1.4629;2.8754;1.652;3.7517;5.5019;4.6902;4.707;4.5442;3.4069;3.9433;4.5993;5.0422;4.6208;8.1906;6.3949;6.4979;6.6655;7.2951;6.9192;-0.1808;4.5693;1.3473;1.1426;1.2839;1.2659;0.4052;1.4006;1.3994;1.5443;1.9381;6.1268;7.0557;6.6631;6.4715;7.1898;5.1547;5.2936;4.2329;6.7373;5.9544;6.2201;6.2345;6.8618;6.3614;8.2289;8.8107;5.9017;6.2177
0.3089;2.9233;2.7031;2.2051;4.1444;3.2585;3.2058;2.6239999999999997;2.8826;2.2745;1.8483;2.6839;5.1787;2.32;2.0542;3.5291;5.1858;1.8866;1.901;5.2361;5.2289;1.4629;2.4948;2.0877;3.4524;2.3367;5.1787;5.1858;5.2218;5.2289;2.6025;5.2361;3.5291;3.1053;2.873;2.6239999999999997;1.8483;1.901;2.0997;1.7454;1.403;-0.5435;-0.5363;0.3256;2.6839;2.2051;2.0542;2.4062;2.3080000000000003;-0.3543;3.6009;0.2466;4.1515;6.9239999999999995;4.0007;3,2825;4.3838;4.2593;5.9616;4.6256;2.2721;2.806;2.49;2.4828;2.6959;1.4509;2.7653;2.0877;3.8259;5.4468;4.5897;4.7094;4.4915;3.3279;4.0462;4.537;4.9153;4.718999999999999;8.26;6.699;6.1268;7.0581;7.1898;6.9839;-0.1143;4.5604;1.3731;1.1313;1.3521;1.2228;0.3777;1.4114;1.3641;1.5945;1.9423;6.1363;7.0318;6.6774;6.4189;7.0222;5.2625;5.4444;4.8794;6.7612;5.9185;6.2728;6.1938;6.8163;6.6295;7.9128;8.8298;5.9209;6.042999999999999
-0.067;2.9281;2.7246;2.1093;4.1204;3.5889;3.1029;2.4588;2.8826;2.2745;1.8292;2.7605;5.1882;2.32;2.1572;3.5889;5.2026;1.8124;1.8986;5.2625;5.2146;1.4485;2.4756;2.0877;3.5195;2.4301;5.1882;5.2026;5.2625;5.2146;2.5762;5.2625;3.5889;3.1364;2.8347;2.4588;1.8292;1.8986;2.0207;1.7262;1.4126;-0.5483;-0.4597;0.3519;2.7605;2.1093;2.1572;2.6719;2.4301;-0.3567;4.1204;0.3496;3.9911;6.6176;3.9289;3,3064;4.3742;4.3574;7.2808;4.5633;2.2649;2.8683;2.4828;2.3583;2.8204;1.4293;2.7294;2.6528;3.8906;5.4636;4.4915;4.7381;4.4005;2.9975;4.0558;4.4819;4.8243;4.7573;8.3151;6.8738;5.8754;7.355;7.1467;6.7564;-0.0712;4.5891;1.4054;1.1109;1.3001;1.2329999999999999;0.2711;1.4096;1.3773;1.6418;1.9417;6.0621;7.0198;6.6918;6.3973;6.7038;5.4803;5.5713;6.0765;6.754;5.9041;6.3039;6.1555;6.699;6.8402;7.4939;8.5808;5.94;5.8179
-0.3041;2.9401;2.7366;2.1404;4.0606;3.8211;3.1029;2.3966;2.885;2.2601;1.8316;2.5738;5.2265;2.3679;2.2362;3.5602;5.1787;1.6951;1.913;5.193;5.1978;1.4916;2.5283;2.1021;3.5434;2.4469;5.2265;5.1787;5.2601;5.1978;2.6121;5.193;3.5602;3.1077;2.8108;2.3966;1.8316;1.913;1.9872;1.7573;1.4126;-0.6177;-0.4214;0.3831;2.5738;2.1404;2.2362;2.7869;2.1596;-0.3807;4.8028;0.5315;3.9433;6.4739;3.8618;2,9928;4.3598;4.3814;8.0182;4.4628;2.332;2.8539;2.5235;2.2697;2.6815;1.3599;2.6959;3.2489;3.8499;5.4779;4.0462;4.7573;4.379;2.66;4.0701;4.3527;4.7716;4.9057;8.4013;6.9216;5.5929;7.5441;7.1156;6.7253;-0.0114;4.5951;1.4024;1.1337;1.33;1.3119999999999998;0.2765;1.4198;1.3581;1.7095;1.9435;6.031000000000001;7.0653;6.7062;6.4141;6.3207;5.6814;5.4684;7.0102;6.7947;5.9687;6.2513;6.2177;6.687;7.1012;7.1443;8.1403;5.9664;5.6048
-0.7159;3.0382;2.727;2.1165;4.0247;3.4477;3.1651;2.4659999999999997;2.885;2.2601;1.8196;2.5618;5.2241;2.3679;2.1691;3.4836;5.1427;1.6616;1.9369;5.1068;5.1834;1.5395;2.4804;2.1261;3.5434;2.2865;5.2241;5.1427;5.2457;5.1834;2.6025;5.1068;3.4836;3.0885;2.8371;2.4659999999999997;1.8196;1.9369;1.9992;1.8004;1.3862;-0.7566;-0.4549;0.3855;2.5618;2.1165;2.1691;2.8419;1.5778;-0.32799999999999996;5.2074;0.8164;4.118;6.3829;3.8139999999999996;2,9209;4.2952;4.2377;8.1906;4.3598;2.3535;2.8539;2.5139;2.1476;2.6432;1.3671;2.7342;3.5267;3.8858;5.5234;3.7852;4.7549;4.4388;2.4253;4.0797;4.1731;4.695;5.0446;8.5138;7.0054;5.272;7.5968;7.0485;6.7516;0.1173;4.5334;1.3862;1.1396;1.3102;1.3617;0.2197;1.4305;1.3695;1.6897;1.9638;6.0549;7.093999999999999;6.6918;6.4931;6.1363;5.8514;5.2289;7.8554;6.7756;6.042999999999999;6.2321;6.2656;6.6726;7.2065;6.8594;7.7812;5.9352;5.4181
-0.7039;3.0311;2.7533;2.1596;3.9983;3.3854;3.1651;2.5355;2.9066;2.2841;1.8244;2.6528;5.1667;2.332;1.8986;3.4333;5.1212;1.7885;1.8986;5.1092;5.1595;1.5227;2.3774;2.1069;3.6272;2.2625;5.1667;5.1212;5.2313;5.1595;2.5762;5.1092;3.4333;3.0957;2.8539;2.5355;1.8244;1.8986;2.0542;1.7885;1.3288;-0.9337;-0.5195;0.3472;2.6528;2.1596;1.8986;2.8443;1.0918;-0.3663;4.4843;1.1875;4.3718;6.4979;3.8092;2,9113;4.2784;4.1492;7.5154;4.2784;2.2482;2.885;2.4828;2.0853;2.7102;1.3743;2.8036;3.4739999999999998;4.0247;5.466;3.8403;4.7381;4.47;2.3703;4.1156;4.0989;4.5849;5.2241;8.5329;7.1587;5.0996;7.5896;6.9384;7.0485;0.1514;4.5179;1.4048;1.1504;1.3030000000000002;1.3593;0.2658;1.4503;1.3533;1.6131;1.986;6.0501;7.106;6.675;6.5649;6.031000000000001;5.952000000000001;4.8842;8.3007;6.8163;6.0837;6.2584;6.2321;6.6128;7.1371;6.699;7.3478;5.94;5.2696
0.2346;3.0622;2.7318;2.1644;4.0031;3.5985;3.2441;2.5474;2.9066;2.2841;1.8148;2.6791;5.1858;2.332;1.8268;3.4644;5.1044;1.9154;1.8771;5.1523;5.1691;1.4006;2.3104;2.1189;3.7445;2.478;5.1858;5.1044;5.2481;5.1691;2.5666;5.1523;3.4644;3.0837;2.8204;2.5474;1.8148;1.8771;2.0709999999999997;1.7789;1.3168;-1.0415;-0.5195;0.3256;2.6791;2.1644;1.8268;2.7461;0.5962;-0.2035;4.3191;1.6305;4.5131;6.3782;3.7421;3,0143;4.1922;4.1875;6.1723;4.2473;2.1955;2.8659;2.5618;2.0039;2.7366;1.3767;2.9257;3.201;4.1803;5.4061;4.0055;4.7357;4.4843;2.4325;4.1539;4.0582;4.5657;5.3702;8.5281;7.1419;5.0829;7.4196;6.8283;7.1036;0.1401;4.5616;1.4263;1.139;1.2821;1.315;0.17600000000000002;1.4669999999999999;1.3874;1.6334;2.0189;6.0717;7.1419;6.6583;6.6631;5.7509;5.9975;4.5466;9.2967;6.8091;6.1387;6.3087;6.1148;6.5745;6.9863;6.7181;6.8546;5.94;5.0901
1.5155;3.1125;2.6935;2.1284;3.9768;3.7541;3.2441;2.5833;2.8922;2.375;1.8747;2.7725;5.1667;2.3272;1.7621;3.6224;5.0733;1.9728;1.8866;5.1811;5.1571;1.2354;2.2577;2.0949;3.8164;2.6863;5.1667;5.0733;5.2146;5.1571;2.5498;5.1811;3.6224;3.0933;2.8539;2.5833;1.8747;1.8866;2.0327;1.7645;1.3119999999999998;-1.0439;-0.486;0.32799999999999996;2.7725;2.1284;1.7621;2.7509;0.1053;-0.1532;6.6822;2.1452;4.6878;6.0741;3.6631;2,873;4.1875;4.1875;4.6878;4.1635;2.3391;2.8395;2.5762;1.9656;2.6073;1.3791;2.9808;2.8228;4.3191;5.4468;4.1731;4.6926;4.47;2.4277;4.1539;4.0654;4.5107;5.4708;8.4587;7.1754;5.1906;7.185;6.7181;7.5992;0.2203;4.5993;1.4263;1.1648;1.3054;1.2588;0.1077;1.4359;1.3892;1.5802;2.0279;6.1028;7.2185;6.6343;6.8067;5.702999999999999;5.9927;4.3;8.2911;6.7924;6.1627;6.3566;6.0669;6.5481;6.8259;6.8642;6.5529;5.9328;4.8674
2.6264;3.1843;2.7246;2.1284;4.0318;3.5961;3.2801;2.6169;2.8922;2.375;1.8723;2.806;5.1691;2.3272;1.7549;3.7757;5.0422;1.9632;1.8771;5.1858;5.1619;1.2977;2.1883;2.1787;3.8858;2.715;5.1691;5.0422;5.1787;5.1619;2.5474;5.1858;3.7757;3.1149;2.8611;2.6169;1.8723;1.8771;2.0231;1.7166;1.3216;-0.9936;-0.3376;0.3136;2.806;2.1284;1.7549;2.6073;-0.1963;-0.1915;6.9863;2.6504;4.7908;5.9113;3.6607;2,8683;4.3048;4.1922;3.5985;4.1468;2.5235;2.7939999999999996;2.4421;1.9968;2.4229;1.4222;3.043;2.3894;4.3335;5.442;4.3287;4.5993;4.5011;2.3152;4.1156;4.1276;4.4891;5.545;8.2408;7.0725;5.2625;7.0557;6.6559;8.2073;0.2801;4.5651;1.4449;1.1516;1.3108;1.2594;-0.0281;1.4485;1.3994;1.5909;2.0201;6.1411;7.2425;6.6559;6.9288;5.7868;5.9209;4.1539;8.3342;6.7181;6.1507;6.3614;6.1507;6.4811;6.6966;7.0988;6.28;5.9544;4.7669
3.5817;3.292;2.7653;2.0686;4.1061;3.7541;3.2801;2.6624;2.8706;2.3559;1.8771;2.7557;5.1691;2.3703;1.9848;3.7589;5.0518;1.8747;1.913;5.1188;5.1595;1.4222;2.1524;2.1668;3.9313;2.7485;5.1691;5.0518;5.1739;5.1595;2.5331;5.1188;3.7589;3.1484;2.8587;2.6624;1.8771;1.913;2.0662;1.7142;1.3647;-0.8906;-0.316;0.3041;2.7557;2.0686;1.9848;2.66;-0.2514;-0.419;6.7133;3.0861;4.7501;5.7389;3.6081;2,6911;4.5466;4.1085;2.9999;4.2258;2.6097;2.7007;2.4086;2.0399;2.2051;1.5083;3.0526;1.9537;4.1851;5.4205;4.3766;4.5921;4.5418;2.1883;4.0582;4.1611;4.4412;5.5545;8.0924;7.0054;5.3798;7.0629;6.6822;8.9567;0.3083;4.5526;1.4892;1.1456;1.2827;1.2564;-0.0401;1.4814;1.3725;1.5496;2.0189;6.2010000000000005;7.2832;6.6798;7.0102;5.8969;5.8706;4.0941;6.5673;6.6726;6.1004;6.3758;6.1363;6.4141;6.6224;7.3095;6.0047;5.9735;4.7405
4.4484;3.4046;2.7988;1.9896;4.0965;4.1348;3.3184;2.7318;2.8706;2.3559;1.9441;2.7031;5.1882;2.3703;2.0901;3.6775;5.0613;1.9106;1.9609;5.1164;5.1715;1.4653;2.1907;2.2027;3.96;2.8132;5.1882;5.0613;5.1906;5.1715;2.557;5.1164;3.6775;3.1125;2.8611;2.7318;1.9441;1.9609;2.0662;1.8651;1.4102;-0.8787;-0.395;0.2514;2.7031;1.9896;2.0901;2.8563;-0.2801;-0.7398;5.5689;3.3519;4.6256;5.6551;3.5698;2,5666;4.7238;4.0366;2.6217;4.3622;2.6624;2.5881;2.3942;2.0901;2.241;1.561;3.0263;1.5921;4.0677;5.4444;4.2425;4.6663;4.5753;2.0686;4.0055;4.118;4.391;5.4348;7.8889;6.7684;5.5474;7.1754;6.7876;9.5912;0.32799999999999996;4.5214;1.5455;1.1594;1.2755;1.2432;0.1215;1.4509;1.3497;1.479;1.9836;6.2034;7.2903;6.6894;7.0868;5.8826;5.8514;4.0342;6.778;6.6607;6.1124;6.347;6.2082;6.3327;6.6176;7.513;5.8562;6.0118;4.7764
4.4987;3.4141;2.806;1.9992;4.027;4.3215;3.3184;2.7845;2.9473;2.3415;1.9896;2.6217;5.2002;2.3918;2.059;3.6679;5.0901;1.9058;1.9848;5.1811;5.205;1.5395;2.2889;2.2386;3.8978;2.8132;5.2002;5.0901;5.1978;5.205;2.5762;5.1811;3.6679;3.1149;2.8563;2.7845;1.9896;1.9848;2.0997;1.9369;1.4078;-0.8643;-0.3591;0.2394;2.6217;1.9992;2.059;3.0143;-0.2873;-0.7422;4.4412;3.6176;4.3838;5.678999999999999;3.4692;2,4229;4.5969;4.1635;2.5211;4.4101;2.6552;2.4565;2.4229;2.2146;2.1644;1.6185;2.9975;1.3623;3.9696;5.4588;4.0582;4.7860000000000005;4.6256;1.9872;3.9289;4.1156;4.3287;5.2337;7.6902;6.5721;5.7245;7.3191;6.9097;9.8402;0.4298;4.522;1.5754;1.1923;1.2552;1.3018;0.1885;1.4419;1.3162;1.4916;2.0207;6.1818;7.2568;6.7109;7.1419;5.7988;5.8323;3.9265;6.8953;6.6176;6.0813;6.3255;6.2345;6.2393;6.6104;7.6591;5.8538;6.0382;4.8794
4.0055;3.4668;2.8132;2.0159;3.9145;4.2784;3.2968;2.7677;2.9473;2.3415;2.0135;2.6049;5.1834;2.3918;2.1069;3.6895;5.1188;2.0255;1.9824;5.2289;5.2481;1.4485;2.3056;2.1883;3.8810000000000002;2.7031;5.1834;5.1188;5.2337;5.2481;2.5857;5.2289;3.6895;3.0789;2.8515;2.7677;2.0135;1.9824;2.1069;1.6424;1.3934;-0.8332;-0.4118;0.261;2.6049;2.0159;2.1069;2.9473;-0.2322;-0.4836;3.6272;3.7565;4.0869;5.7389;3.4165;2,3415;4.197;4.276;2.6312;4.4149;2.4972;2.4086;2.4852;2.3583;2.1811;1.6975;2.9473;1.245;3.9193;5.4684;3.8786;4.9033;4.6663;2.0782;3.79;4.0989;4.2856;5.0015;7.4795;6.4524;5.9855;7.6351;6.9887;10.398;0.4872;4.4999;1.5742;1.1504;1.2941;1.2995;0.4579;1.4449;1.2486;1.4557;2.0429;6.2082;7.2089;6.7181;7.1754;5.6623;5.7844;3.8499;5.9927;6.6439;6.0741;6.3159;6.1699;6.1028;6.608;7.7213;6.0047;6.0118;5.0326
4.3646;3.5147;2.7509;1.9968;3.8379;4.1515;3.2968;2.7366;2.8706;2.3559;2.0351;2.5522;5.2002;2.3607;2.0686;3.7326;5.1212;2.2003;2.0949;5.2768;5.2744;1.3168;2.2889;2.2098;3.8523;2.6624;5.2002;5.1212;5.2577;5.2744;2.5666;5.2768;3.7326;3.0358;2.8419;2.7366;2.0351;2.0949;2.0973;1.3527;1.3886;-0.7901;-0.3424;0.237;2.5522;1.9968;2.0686;1.9944;-0.1628;-0.0694;3.1292;3.7182;3.8666;5.6695;3.4237;2,3942;3.8834;4.3431;2.7605;4.367;2.3439;2.387;2.4565;2.4972;2.217;1.7621;2.9401;1.1396;3.9313;5.4708;3.7876;5.0063;4.7357;2.3703;3.6775;4.0677;4.1851;4.7477;7.2736;6.3638;6.2991;7.944;7.0198;10.3549;0.5746;4.4622;1.6179;1.1420000000000001;1.224;1.3258;0.5471;1.4341;1.306;1.5119;2.0446;6.2632;7.1395;6.7133;7.2137;5.3870000000000005;5.6695;3.7709;6.857;6.6272;6.0573;6.2824;6.1124;5.9616;6.6319;7.6782;6.2034;5.9783;5.1763
4.3359;3.5506;2.7725;2.0111;3.8116;4.1707;3.1388;2.6552;2.8706;2.3559;2.0183;2.4828;5.2265;2.3607;1.8866;3.7757;5.1284;2.1476;2.1859;5.2792;5.2816;1.3001;2.2338;2.1356;3.9002;2.7078;5.2265;5.1284;5.2122;5.2816;2.5833;5.2792;3.7757;3.0694;2.8204;2.6552;2.0183;2.1859;2.0183;1.6448;1.4222;-0.7901;-0.2753;0.2011;2.4828;2.0111;1.8866;1.8052;-0.1508;0.3496;2.7988;3.6319999999999997;3.8666;5.5019;3.4117;2,3774;3.6392;4.2569;3.0239;4.2617;2.1907;2.4972;2.4876;2.5474;2.3487;1.7933;2.9233;1.0415;3.972;5.4851;3.7038;5.0949;4.7956;2.6911;3.5338;4.0438;4.0797;4.5657;7.1204;6.3279;6.5793;8.1882;7.0006;10.2687;0.5393;4.4532;1.643;1.1642;1.2803;1.2977;0.5704;1.4299;1.2845;1.4449;2.0231;6.2872;7.117999999999999;6.7349;7.2544;5.0135;5.5929;3.8044;6.0382;6.6176;6.0765;6.2393;6.0669;5.9089;6.675;7.5274;6.3782;5.9209;5.2433
3.0933;3.5817;2.7605;2.0494;3.7158;4.1922;3.1388;2.6384;2.7366;2.4014;2.0183;2.478;5.2313;2.3391;1.7478;3.7685;5.0877;1.9321;2.0039;5.2313;5.2672;1.3767;2.2482;2.0518;3.9097;2.727;5.2313;5.0877;5.205;5.2672;2.6001;5.2313;3.7685;3.158;2.8084;2.6384;2.0183;2.0039;2.0327;1.7549;1.4293;-0.7949;-0.249;0.2107;2.478;2.0494;1.7478;1.2282;-0.0431;0.6656;2.8587;3.4979;3.9576;5.3702;3.4405;2,2697;3.7445;4.1683;3.3447;4.0414;1.9968;2.6528;2.4852;2.5786;2.5187;1.8723;2.9473;1.0439;4.0414;5.4923;3.7206;5.0781;4.8914;2.8515;3.4213;4.0247;3.9863;4.4221;7.039;6.3303;6.778;8.4372;7.0342;9.9527;0.5124;4.5167;1.6011;1.1588;1.1983;1.2558;0.4836;1.4305;1.3443;1.5143;2.0045;6.347;7.0725;6.7516;7.2999;4.5921;5.5952;3.8618;6.9815;6.5984;6.0454;6.1770000000000005;6.0358;5.9233;6.7469;7.3023;6.4596;5.9185;5.284
2.0494;3.6319999999999997;2.7939999999999996;2.0351;3.5985;4.0414;3.2082;2.6815;2.7366;2.4014;2.0231;2.5331;5.2481;2.3391;1.6831;3.7493;5.1356;1.6424;1.8555;5.1523;5.2170000000000005;1.4389;2.2482;2.0446;3.7948;2.7677;5.2481;5.1356;5.2289;5.2170000000000005;2.6097;5.1523;3.7493;3.1747;2.7964;2.6815;2.0231;1.8555;2.2529;1.719;1.5012;-0.8284;-0.2442;0.2993;2.5331;2.0351;1.6831;1.4341;0.1053;0.7877;3.1651;3.2322;3.8068;5.2577;3.4165;2,2601;3.8642;4.2282;3.5554;3.8642;1.8962;2.8443;2.4062;2.6145;2.7414;1.9201;2.9928;1.1492;4.0869;5.5402;3.7589;5.0589;4.9392;2.9209;3.3495;4.0797;3.9528;4.4005;6.9863;6.4069;6.9743;8.5497;6.9671;9.267999999999999;0.5884;4.5316;1.5185;1.139;1.2965;1.2749;0.5094;1.4036;1.321;1.5012;1.9782;6.359;7.0246;6.7397;7.331;4.221;5.6072;3.9313;5.9807;6.4883;6.0717;6.1435;6.0071;6.0478;6.8307;7.0461;6.4548;5.8299;5.3175
2.375;3.699;2.7892;2.0566;3.5865;3.9935;3.2082;2.6935;2.8156;2.3583;1.98;2.5307;5.2170000000000005;2.3152;1.652;3.7134;5.1212;1.5490000000000002;1.9704;5.1691;5.2265;1.4557;2.162;2.0375;3.6727;2.6815;5.2170000000000005;5.1212;5.1811;5.2265;2.6001;5.1691;3.7134;3.1603;2.8132;2.6935;1.98;1.9704;2.3080000000000003;1.7095;1.5778;-0.893;-0.146;0.3424;2.5307;2.0566;1.652;4.6807;0.0934;0.7374;3.2537;2.8515;3.6344;4.9536;3.3519;2,4325;3.5961;4.3718;3.6631;3.7565;1.9776;3.0502;2.3415;2.6312;2.9784;1.9992;3.043;1.3767;4.0558;5.5186;3.7661;5.0973;4.9584;2.9042;3.2633;4.0965;3.9121;4.3814;6.9239999999999995;6.6918;7.1395;8.6646;6.8259;8.8131;0.6117;4.5328;1.5407;1.1582;1.236;1.2629;0.5177;1.3785;1.3312;1.5227;1.9878;6.3734;6.9815;6.7564;7.3646;3.9002;5.5019;3.9624;6.7062;6.462000000000001;6.0621;6.1579;5.9975;6.2225;6.8953;6.7277;6.4476;5.7748;5.3199
3.1388;3.735;2.8036;1.9824;3.6057;3.9385;3.4884;2.6911;2.8156;2.3583;1.98;2.4062;5.2218;2.3152;1.5897;3.6895;5.138;1.5371;1.889;5.1906;5.1882;1.3862;2.0925;2.0494;3.6033;2.6504;5.2218;5.138;5.2265;5.1882;2.569;5.1906;3.6895;3.0885;2.7605;2.6911;1.98;1.889;1.9034;2.1572;1.6137;-0.9002;-0.0886;0.2873;2.4062;1.9824;1.5897;3.802;0.1724;0.8236;2.8754;2.4445;3.7876;4.5657;3.4644;2,5666;3.3232;4.5011;3.553;3.6655;2.0686;3.201;2.3679;2.5857;3.134;2.0518;3.0502;1.6759;3.9959;5.5019;3.8211;5.0733;4.8914;2.9329;3.1436;4.0725;3.9241;4.3431;6.8905;6.9863;7.2449;8.7293;6.6679;8.3007;0.6584;4.54;1.5598;1.0882;1.2947;1.2839;0.5698;1.3916;1.2947;1.5622;1.9896;6.3542;6.9552;6.7756;7.4005;3.6727;5.3654;4.0127;5.7461;6.4667;6.0334;6.1794;5.9783;6.3805;7.002999999999999;6.3734;6.4165;5.7581;5.3151
3.7517;3.7469;2.8276;2.0877;3.6272;3.8714;3.4884;2.6959;2.8084;2.32;1.9537;2.2003;5.2313;2.3104;1.6209;3.6919;5.1116;1.7406;1.7358;5.2313;5.138;1.3384;2.3080000000000003;2.0279;3.5602;2.648;5.2313;5.1116;5.272;5.138;2.6001;5.2313;3.6919;3.0239;2.7366;2.6959;1.9537;1.7358;1.8483;1.9585;1.5802;-0.9002;-0.2274;0.2897;2.2003;2.0877;1.6209;-0.2011;0.0335;1.1708;2.1141;2.0446;4.0534;4.3239;3.7110000000000003;2,5426;3.1867;4.6735;3.2489;3.6416;2.1596;3.3375;2.4732;2.6001;3.237;2.1668;3.0454;2.1332;3.9456;5.5522;3.8403;5.0278;4.7932;3.1388;3.1292;4.0725;3.9361;4.3;6.9097;7.1036;7.3119;8.6742;6.5912;7.7381;0.7123;4.4712;1.5993;1.0971;1.2037;1.3102;0.565;1.4024;1.3467;1.5652;2.0057;6.3446;6.9408;6.7995;7.3789;3.5745;5.193;4.0055;6.0238;6.4691;6.0382;6.1579;5.9592;6.4955;7.1108;5.9879;6.3422;5.7988;5.3008
